day,lat,lon
Monday,42.275296,-71.094633
Monday,42.276218,-71.096756
Monday,42.279527,-71.098653
Monday,42.27667,-71.09784
Monday,42.27442,-71.09433
Monday,42.27715,-71.09821
Monday,42.27725,-71.09823
Monday,42.27778,-71.0984
Monday,42.27794,-71.09797
Monday,42.27791,-71.09842
Monday,42.2781,-71.09803
Monday,42.27837,-71.09805
Monday,42.2787,-71.09853
Monday,42.27878,-71.09811
Monday,42.27891,-71.09854
Monday,42.27943,-71.09857
Monday,42.2797,-71.0981
Monday,42.27966,-71.09854
Monday,42.2798,-71.09808
Monday,42.27999,-71.09851
Monday,42.27502,-71.09458
Monday,42.29728,-71.07502
Monday,42.29726,-71.07525
Monday,42.29726,-71.07525
Monday,42.288988,-71.153871
Monday,42.28871,-71.15382
Monday,42.28863,-71.15462
Monday,42.28901,-71.15374
